location_name,sex_name,measure_name,age_name,age_midpoint,period,period_midpoint,cohort_midpoint,events,population,rate,window,age_coverage,age_index,period_index,cohort_index,cohort_level,fitted_rate
United States of America,Male,Prevalence,55-59 years,57.0,1999-2003,2001.0,1944.0,220888.1938378213,34121176.93394192,647.3639354980559,primary_1994_2023,10-14 to 65-69,9,1,-8,3,645.3812604312166
United States of America,Male,Prevalence,55-59 years,57.0,2004-2008,2006.0,1949.0,277182.3103278574,42939125.77863054,645.5238789835875,primary_1994_2023,10-14 to 65-69,9,2,-7,4,651.0888228790486
United States of America,Male,Prevalence,55-59 years,57.0,2009-2013,2011.0,1954.0,318621.21603703464,48816761.40144102,652.6881482711985,primary_1994_2023,10-14 to 65-69,9,3,-6,5,656.5277972405225
United States of America,Male,Prevalence,55-59 years,57.0,2014-2018,2016.0,1959.0,350157.0039665041,53723993.714657985,651.7702422241326,primary_1994_2023,10-14 to 65-69,9,4,-5,6,648.7699043043435
United States of America,Male,Prevalence,55-59 years,57.0,2019-2023,2021.0,1964.0,344133.22259956086,53099897.063387685,648.0864213140637,primary_1994_2023,10-14 to 65-69,9,5,-4,7,646.4064855007705
United States of America,Male,Prevalence,60-64 years,62.0,1994-1998,1996.0,1934.0,134718.9366560185,23809576.484621506,565.8182821648794,primary_1994_2023,10-14 to 65-69,10,0,-10,1,564.9588527602809
United States of America,Male,Prevalence,60-64 years,62.0,1999-2003,2001.0,1939.0,149288.142808599,26381128.785924055,565.8898981163131,primary_1994_2023,10-14 to 65-69,10,1,-9,2,564.5545447300613
United States of America,Male,Prevalence,60-64 years,62.0,2004-2008,2006.0,1944.0,184371.9112810829,32742033.63696486,563.1046419576456,primary_1994_2023,10-14 to 65-69,10,2,-8,3,566.8748615779955
United States of America,Male,Prevalence,60-64 years,62.0,2009-2013,2011.0,1949.0,235148.268077548,41374384.68452753,568.3426348706151,primary_1994_2023,10-14 to 65-69,10,3,-7,4,572.2471826988342
United States of America,Male,Prevalence,60-64 years,62.0,2014-2018,2016.0,1954.0,267545.42368502857,46966970.62292856,569.6459025066798,primary_1994_2023,10-14 to 65-69,10,4,-6,5,566.2368697220851
United States of America,Male,Prevalence,60-64 years,62.0,2019-2023,2021.0,1959.0,291199.0252116263,51415872.297850996,566.3601767265892,primary_1994_2023,10-14 to 65-69,10,5,-5,6,565.0252916499826
United States of America,Male,Prevalence,65-69 years,67.0,1994-1998,1996.0,1929.0,103069.48063847846,22297519.56212669,462.24639629219774,primary_1994_2023,10-14 to 65-69,11,0,-11,0,462.2463962921948
United States of America,Male,Prevalence,65-69 years,67.0,1999-2003,2001.0,1934.0,101323.98568824079,21907304.72525276,462.51233074529546,primary_1994_2023,10-14 to 65-69,11,1,-10,1,463.27706069014624
United States of America,Male,Prevalence,65-69 years,67.0,2004-2008,2006.0,1939.0,113034.60224575127,24586450.296011683,459.74348018870904,primary_1994_2023,10-14 to 65-69,11,2,-9,2,464.00560182557393
United States of America,Male,Prevalence,65-69 years,67.0,2009-2013,2011.0,1944.0,142631.77664292912,30785697.805933744,463.3053229523931,primary_1994_2023,10-14 to 65-69,11,3,-8,3,466.205175001892
United States of America,Male,Prevalence,65-69 years,67.0,2014-2018,2016.0,1949.0,180918.9799306646,38854251.38298751,465.63496526375155,primary_1994_2023,10-14 to 65-69,11,4,-7,4,461.8225737439551
United States of America,Male,Prevalence,65-69 years,67.0,2019-2023,2021.0,1954.0,202452.4980007553,43737459.211942375,462.88125018811405,primary_1994_2023,10-14 to 65-69,11,5,-6,5,461.4469775111008
